parent_asin,pagerank_score,pagerank_normalized,title,brand,subcategory,main_category,price,average_rating,rating_number,image_url
B0BRSJZM1F,0.4290509332116738,0.0,WE03X25285 Dryer Timer Control Knob Assembly | Compatible GE manufactured dryer | Replacement for AP6032623 and PS11763058 | White | Made of Durable Materials,Anlvxin,Replacement Parts,Tools & Home Improvement,14.99,4.5,51,https://m.media-amazon.com/images/I/31Luqk1M-WL._AC_SL1000_.jpg
B0BWV75T15,0.4290509332116738,0.0,10 pack clear refrigerator organizer,La'marion Bleue,Parts & Accessories,,29.99,4.0,1,https://m.media-amazon.com/images/I/91q8GdBl6OL._AC_SL1500_.jpg
B0C18JNVNF,0.4290509332116738,0.0,"K Cup Reusable Coffee Pods, Stainless Steel Reusable K Cups Coffee Filter Compatible for Keurig 1.0 & 2.0 Coffee Makers BPA-Free Refillable Coffee Filters (1 Pack)",Rethone,Reusable Filters,,9.99,4.4,146,https://m.media-amazon.com/images/I/71I7u1W4SgL._AC_SL1500_.jpg
B0C54WY3XQ,0.4290509332116738,0.0,"W10238100 WPW10238100 Refrigerator Water Inlet Valve Compatible with Whirlpool, Kenmore, Refrigerator, Replacement for W10498992 W11451511 W11512399 AP6017532 PS11750831 K-77473 IMV-8100",Reeplar,Ice Makers,Tools & Home Improvement,32.59,4.4,27,https://m.media-amazon.com/images/I/61if-5EVqZL._AC_SL1500_.jpg
B000FNKVGK,0.42932490453365607,0.0,"Range Kleen Element for GE Style B, 8\"",Range Kleen,Parts & Accessories,Amazon Home,37.09,5.0,1,https://m.media-amazon.com/images/I/71iogEK6YwL._AC_SL1500_.jpg
B000FW6A3O,0.4290509332116738,0.0,"Honeywell Humidifier, White",Honeywell,Accessories,Amazon Home,,4.1,11,https://m.media-amazon.com/images/I/71ui1DzzhxL._AC_SL1500_.jpg
B000HZXBWC,0.4290509332116738,0.0,"Essential Breeze I 36\" 250 CFM Under Cabinet Range Hood Finish: White",Zephyr,Range Hoods,Tools & Home Improvement,292.6,3.4,2,https://m.media-amazon.com/images/I/515F0wuIS-L._AC_SL1000_.jpg
B000M3LKLI,0.4290509332116738,0.0,Smart Choice 5305516519 / B5305516519 6 ft Stainless-Steel Dishwasher Installation Kit,Smartchoice,Dishwasher Parts & Accessories,Tools & Home Improvement,,2.3,3,https://m.media-amazon.com/images/I/811Wkm-iY1L._AC_SL1500_.jpg
B000MRGWLC,0.4290509332116738,0.0,"Plumb Pak PP855-68WH Dishwasher Air Gap Cap, Plastic, White",Plumb Pak,Parts & Accessories,Tools & Home Improvement,,4.7,22,https://m.media-amazon.com/images/I/616wSLXM+6L._AC_SL1500_.jpg
B000S0M7OO,0.4290509332116738,0.0,"24\" Wide Bottom Freezer Refrigerator",Summit Appliance,Refrigerators,Amazon Home,,5.0,1,https://m.media-amazon.com/images/I/51DazPHwrzL._AC_SL1000_.jpg
B0012IVHCE,0.4290509332116738,0.0,Humminbird MKH 3 Knob Set for 1100 Series,Humminbird,Knobs,,,5.0,1,https://m.media-amazon.com/images/I/71HiBOK-cqL._AC_SL1500_.jpg
B001DHLJEA,0.4290509332116738,0.0,Whirlpool Part Number 40004201P: MAIN BEARI,Whirlpool,Parts & Accessories,Tools & Home Improvement,,5.0,1,https://m.media-amazon.com/images/I/81nIBACpqML._AC_SL1500_.jpg
B001DPS1WU,0.4290509332116738,0.0,"Whirlpool Part Number 8565170: Stator, Motor (Includes Item 25)",Whirlpool,Washer Parts & Accessories,Appliances,,1.0,1,https://m.media-amazon.com/images/I/9169mVSIIzL._AC_SL1500_.jpg
B001DPUWEU,0.4290509332116738,0.0,Whirlpool Part Number 59001168: CAPACITOR-,Whirlpool,Parts & Accessories,Tools & Home Improvement,,5.0,1,https://m.media-amazon.com/images/I/91c1lNyiiHL._AC_SL1500_.jpg
B001E0ICA0,0.4290509332116738,0.0,GE Part Number WB25T10040 LIGHT INDICATOR,Ge,Parts & Accessories,Appliances,19.45,5.0,1,https://m.media-amazon.com/images/I/61WCCZeNq3L._AC_SL1500_.jpg
B001E8G0Y2,0.4290509332116738,0.0,Whirlpool 3356457 REFURBISHED Lifetime Guarantee Same Day Priority Mail Shipping Washer Machine Timer,Whirlpool,Washer Parts & Accessories,Tools & Home Improvement,,5.0,6,https://m.media-amazon.com/images/I/911hGuNI3XL._AC_SL1500_.jpg
B001F86A8C,0.4290509332116738,0.0,Maytag : MEDE500VW 7 cu. ft. Dryer - White,Maytag,Dryers,Amazon Home,,1.0,2,https://m.media-amazon.com/images/I/61L6Bggu7HL._AC_SL1275_.jpg
B001ICM2ZK,0.4290509332116738,0.0,GE WB13K10012 Electrode Top,Ge,Parts & Accessories,Tools & Home Improvement,,4.5,3,https://m.media-amazon.com/images/I/61O+DIcPDQL._AC_SL1500_.jpg
B001RCKTG0,0.4290509332116738,0.0,GE WR13X10660 Refrigerator Dispenser Control Board Genuine Original Equipment Manufacturer (OEM) Part,Ge,Refrigerators,Tools & Home Improvement,320.0,5.0,2,https://m.media-amazon.com/images/I/51DgV90sLuL._AC_SL1000_.jpg
B002BUOUJO,0.4290509332116738,0.0,OEM Genuine Factory Part # 62691 Whirlpool Kenmore Maytag Sears Roper Washing Machine Motor Grommet,Whirlpool,Unknown,Appliances,,4.7,5,https://m.media-amazon.com/images/I/417nQoBIGlL._AC_SL1000_.jpg
B00345YZF4,0.4290509332116738,0.0,"BUNN Paper Filters for Regular-C,S,R,O / VLPF / VPR / VPS / VP-17 - Case = 250",Bunn,Disposable Filters,Amazon Home,39.6,3.3,9,https://m.media-amazon.com/images/I/616onU4c54L._AC_SL1500_.jpg
B0034J27FK,0.4290509332116738,0.0,"Frigidaire 316067902 Oven Rack, 1\", Silver",Frigidaire,Oven Parts & Accessories,Tools & Home Improvement,63.76,4.5,169,https://m.media-amazon.com/images/I/71v3uDh+q2L._AC_SL1500_.jpg
B0036AWXYW,0.4290509332116738,0.0,Frigidaire 241885001 HOUSING was 241685301 0210 NM,Electrolux,Parts & Accessories,Industrial & Scientific,,5.0,11,https://m.media-amazon.com/images/I/51l8GdEIsHL._SL1500_.jpg
B003EAFNDW,0.4290509332116738,0.0,Whirlpool Part Number 61859-1: KEY,Whirlpool,Parts & Accessories,Tools & Home Improvement,,3.9,6,https://m.media-amazon.com/images/I/71fPMF49KCL._AC_SL1500_.jpg
B004EACLT0,0.4290509332116738,0.0,Samsung RS263TDWP 26.0 Cu. Ft. White Side-By-Side Refrigerator - Energy Star,Samsung,Refrigerators,Amazon Home,,1.5,5,https://m.media-amazon.com/images/I/51WvMerZ23L._AC_SL1000_.jpg
B004H3XSQO,0.4290509332116738,0.0,GE WE12M29 Dryer Drum Drive Belt,Ge,Replacement Parts,Appliances,,4.6,1850,https://m.media-amazon.com/images/I/51jCdiAIhPL._AC_SL1200_.jpg
B004TF2NQ6,0.4290509332116738,0.0,"Alfresco Home Duetto Beverage Cooler, Antique Cream",Alfresco Home,"Refrigerators, Freezers & Ice Makers",Amazon Home,,4.0,1,https://m.media-amazon.com/images/I/71I1E-0QsVL._AC_SL1500_.jpg
B004XL28UC,0.4290509332116738,0.0,"Frigidaire 316462878 Oven Control Board, 1\", Black",Frigidaire,Oven Parts & Accessories,Tools & Home Improvement,223.57,4.5,49,https://m.media-amazon.com/images/I/81EZGQmIx0L._AC_SL1500_.jpg
B004ZIZHYW,0.4290509332116738,0.0,"Bosch 00611472 Dishwasher Tine Row Clip, Gray",Bosch,Parts & Accessories,Appliances,16.98,4.6,17,https://m.media-amazon.com/images/I/51Mcjl1ErLL._AC_SL1500_.jpg
B0058S13FK,0.4290509332116738,0.0,GE WB27X11070 Series WB27X10948 Smart Board,Ge,Parts & Accessories,Tools & Home Improvement,,5.0,1,https://m.media-amazon.com/images/I/61lKhbrca7L._AC_SL1000_.jpg
B005EM3NRQ,0.4290509332116738,0.0,"Verona 30\" 715 CFM Wall Mounted Range Hood",Zephyr,Range Hoods,Appliances,,5.0,2,https://m.media-amazon.com/images/I/61V35d-9bFL._AC_SL1500_.jpg
B005T06M44,0.4290509332116738,0.0,"Bull Outdoor Products 11001 Stainless Steel Front Panel Refrigerator,4.4 cubic feet",Bull Outdoor Products,Refrigerators,Appliances,629.0,4.0,494,https://m.media-amazon.com/images/I/51jqcCgtu5L._AC_SL1000_.jpg
B007O40F46,0.4290509332116738,0.0,General Electric WB2X3138 Range/Stove/Oven Door Seal,Ge,Oven Parts & Accessories,Appliances,139.14,4.6,26,https://m.media-amazon.com/images/I/91-TiZni1BL._AC_SL1500_.jpg
B0080KJ738,0.4290509332116738,0.0,"Electrolux EI36DD10KSIQ-Touch 36\" Stainless Steel Downdraft Range Hood",Electrolux,Range Hoods,,,4.5,2,https://m.media-amazon.com/images/I/61mLXtc4yvL._AC_SL1000_.jpg
B00898IWM8,0.4290509332116738,0.0,Frigidaire 154718501 Dishwasher Electronic Control Board Genuine Original Equipment Manufacturer (OEM) Part,Frigidaire,Parts & Accessories,Tools & Home Improvement,146.99,5.0,3,https://m.media-amazon.com/images/I/51xFjnpzCOL._AC_SL1000_.jpg
B008DJKUXM,0.4290509332116738,0.0,Whirlpool Part Number W10269458: SWITCH. MICRO,Whirlpool,Parts & Accessories,Tools & Home Improvement,,3.6,3,https://m.media-amazon.com/images/I/41tL1WULbZL._AC_SL1000_.jpg
B008HQ2JEO,0.4290509332116738,0.0,Beverage Air 502-290B Temperature Control,Beverage Air,Cooktop Parts & Accessories,Appliances,60.85,4.6,53,https://m.media-amazon.com/images/I/51pvLe38fTL._AC_SL1000_.jpg
B008KFEX96,0.4290509332116738,0.0,Samsung DA97-07638L Refrigerator Freezer Drawer Genuine Original Equipment Manufacturer (OEM) Part,Samsung,Freezer Parts & Accessories,Tools & Home Improvement,171.19,4.2,5,https://m.media-amazon.com/images/I/41PWvjwuI-L._AC_SL1000_.jpg
B008Z1Z6N2,0.4290509332116738,0.0,GENUINE Whirlpool 8542050 Timer - Washer,Whirlpool,Washer Parts & Accessories,Tools & Home Improvement,141.99,3.8,52,https://m.media-amazon.com/images/I/91j0XAT0OYL._AC_SL1500_.jpg
B0093QB1VO,0.4290509332116738,0.0,GE WB26K5069 Convection Fan Motor Assembly,Ge,Parts & Accessories,Tools & Home Improvement,193.62,4.1,7,https://m.media-amazon.com/images/I/91lGajYCIzL._AC_SL1500_.jpg
B0093QWRRQ,0.4290509332116738,0.0,GE WD13X10028 Handle/Latch Assembly,Ge,Parts & Accessories,Tools & Home Improvement,,5.0,1,https://m.media-amazon.com/images/I/510lsylhZ2L._AC_SL1000_.jpg
B0093RKMCC,0.4290509332116738,0.0,GE WR02X11465 Refrigerator Parts Plate Door Stop,Ge,Parts & Accessories,Tools & Home Improvement,,5.0,1,https://m.media-amazon.com/images/I/71IOsD4gxbL._AC_SL1500_.jpg
B00B03T87W,0.4290509332116738,0.0,"Carlisle FoodService Products RB14 OptiClean Bowl/Open Rack, Blue (Pack of 6)",Carlisle Foodservice Products,Dishwasher Parts & Accessories,Industrial & Scientific,116.74,3.5,3,https://m.media-amazon.com/images/I/816UGDlVKDL._SL1500_.jpg
B00CQEPC9W,0.4290509332116738,0.0,Haussmann Wood Wall Panels Tree Life Through 18 in x 18 in S/3 Walnut,Haussmann,Range Parts & Accessories,Amazon Home,,3.0,1,https://m.media-amazon.com/images/I/71xHkoqHvDL._AC_SL1200_.jpg
B00D8O7238,0.4290509332116738,0.0,FRIGIDAIRE Series 316560118 Controller,Frigidaire,Parts & Accessories,Tools & Home Improvement,249.95,5.0,3,https://m.media-amazon.com/images/I/61-vf1tEE0L._AC_SL1000_.jpg
B00DNGTRKM,0.4290509332116738,0.0,GE WB16K10035 Genuine OEM Bake Burner Igniter Kit for GE Gas Ovens,Ge,Burners,Appliances,120.73,4.0,115,https://m.media-amazon.com/images/I/719mIBbRkmL._AC_SL1500_.jpg
B00EKZAC6I,0.4290509332116738,0.0,Kenmore 5501-378 Range Surface Element Control Switch Genuine Original Equipment Manufacturer (OEM) Part,Kenmore,Cooktop Parts & Accessories,Tools & Home Improvement,,3.1,3,https://m.media-amazon.com/images/I/61dGAuqy4nL._AC_SL1000_.jpg
B00EMIB3NY,0.4290509332116738,0.0,Traulsen 329-60021-00 Defrost Heater 750-watt 115-volt 4,Traulsen,Cooktop Parts & Accessories,Appliances,203.05,5.0,2,https://m.media-amazon.com/images/I/51xkYRHyL5L._AC_SL1000_.jpg
B00EYC72TW,0.4290509332116738,0.0,Whirlpool W10185982 Timer,Whirlpool,Replacement Parts,Tools & Home Improvement,,4.6,819,https://m.media-amazon.com/images/I/51JH0JOtqGL._AC_SL1000_.jpg
B00EYC83P4,0.4290509332116738,0.0,Whirlpool 8573713 Cutoff-Tml,Whirlpool,Parts & Accessories,Tools & Home Improvement,,4.6,6,https://m.media-amazon.com/images/I/61Lic8oHcnL._AC_SL1000_.jpg
B00FEHPSSI,0.4290509332116738,0.0,"GE JB250DFWW 30\" White Electric Coil Range",Ge,Freestanding Ranges,Appliances,,2.5,7,https://m.media-amazon.com/images/I/51lgt+tm11L._AC_SL1000_.jpg
B00FGGE4XW,0.4290509332116738,0.0,"ORIGINAL OEM GENUINE FACTORY WHIRLPOOL KENMORE - Range / Oven / Stove - Black Gas Top Burner - Part # 3412D024-09 - Replaces Old Numbers: 12500050, 3412D007-00, 3412D007-09, 3412D014-09, 3412D015-09, 3412D016-09, 3412D017-09, 3412D018-09, 74003963",Whirlpool,Parts & Accessories,Appliances,,3.6,8,https://m.media-amazon.com/images/I/816pWkwCZAL._AC_SL1500_.jpg
B00GF822F2,0.4290509332116738,0.0,"Magic Chef 4.4 Cu. Ft. Mini Refrigerator, Stainless",Magic Chef,Refrigerators,Amazon Home,,3.0,1,https://m.media-amazon.com/images/I/516IbZNmzvL._AC_SL1001_.jpg
B00HPZQ1B0,0.4290509332116738,0.0,Beverage Air 502-198A Rocker Switch,Beverage Air,Cooktop Parts & Accessories,Tools & Home Improvement,21.48,5.0,7,https://m.media-amazon.com/images/I/51bGjikecFL._AC_SL1131_.jpg
B00IIHHQKY,0.4290509332116738,0.0,Samsung SMGWF457ARGSG Door Diaphragm,Samsung,Parts & Accessories,Tools & Home Improvement,115.95,3.8,9,https://m.media-amazon.com/images/I/51lHsmMcxoL._AC_SL1000_.jpg
B00J7DU8I0,0.4290509332116738,0.0,GE WD28X10399 Dishwasher Dishrack Genuine Original Equipment Manufacturer (OEM) Part,General Electric,Hoses,Tools & Home Improvement,207.76,4.0,13,https://m.media-amazon.com/images/I/51TDxckiveL._AC_SL1000_.jpg
B00LOX0PPC,0.4290509332116738,0.0,GENUINE Electrolux 316456238 Cooktop Replacement,Electrolux,Parts & Accessories,Tools & Home Improvement,331.99,4.9,10,https://m.media-amazon.com/images/I/71iHoNoxNZL._AC_SL1494_.jpg
B00LQDISKY,0.4290509332116738,0.0,GENUINE Whirlpool R9900189 Drive Bell,Whirlpool,Parts & Accessories,Tools & Home Improvement,,4.0,1,https://m.media-amazon.com/images/I/81AEHlGX5RL._AC_SL1500_.jpg
B00LZSEUGQ,0.4290509332116738,0.0,2183456 - NEW REFRIGERATOR COMPRESSER OVERLOAD AND RELAY KIT,Whirlpool,Parts & Accessories,Tools & Home Improvement,,4.3,8,https://m.media-amazon.com/images/I/51EK79Kk4zL._AC_SL1000_.jpg
B00MJS81UC,0.4290509332116738,0.0,GE WB44K5017 Broil Elemnt,Ge,Heating Elements,Tools & Home Improvement,,5.0,3,https://m.media-amazon.com/images/I/51d75jBhUtL._AC_SL1000_.jpg
B00MNMSZTQ,0.4290509332116738,0.0,General Electric WH12X10435 Washer/Dryer Combo Door Lock,Ge,Replacement Parts,Tools & Home Improvement,,5.0,2,https://m.media-amazon.com/images/I/71loVJD8LYL._AC_SL1500_.jpg
B00MNMUDCI,0.4290509332116738,0.0,GE WR55X10389 Refrigerator Touchpad,Ge,Parts & Accessories,Tools & Home Improvement,,5.0,3,https://m.media-amazon.com/images/I/61i7LdvjsAL._AC_SL1500_.jpg
B00MNMUVV6,0.4290509332116738,0.0,General Electric WR02X10647 Refrigerator Grille,Ge,Parts & Accessories,Appliances,,4.6,9,https://m.media-amazon.com/images/I/519XBw3xcqL._AC_SL1500_.jpg
B00MNOSNV4,0.4290509332116738,0.0,General Electric WB35K10002 8-Inch Burner Drip Bowl,Ge,Cooktop Parts & Accessories,Tools & Home Improvement,,4.2,8,https://m.media-amazon.com/images/I/71Ecofrm5mL._AC_SL1500_.jpg
B00MNOSYFO,0.4290509332116738,0.0,General Electric WR32X10479 Refrigerator Vegetable Drawer,Ge,Bins,Appliances,59.59,3.4,25,https://m.media-amazon.com/images/I/61zS6CDNxpL._AC_SL1500_.jpg
B00MOCKJ58,0.4290509332116738,0.0,General Electric WB07K10096 Range/Stove/Oven End Cap,Ge,Parts & Accessories,Tools & Home Improvement,,5.0,8,https://m.media-amazon.com/images/I/71dqvlEWL3L._AC_SL1500_.jpg
B00N5EI22Q,0.4290509332116738,0.0,"LG 5001DD4001A Bracket Kit, Dishwasher",Lg,Parts & Accessories,,,5.0,2,https://m.media-amazon.com/images/I/717b1IVqQPL._AC_SL1500_.jpg
B00O9ZEA9Y,0.4290509332116738,0.0,GENUINE Frigidaire 318284920 Range/Stove/Oven Touchpad and Control Panel,Frigidaire,Parts & Accessories,Tools & Home Improvement,,5.0,1,https://m.media-amazon.com/images/I/513hB9ahSSL._AC_SL1000_.jpg
B00P9KCJIW,0.4290509332116738,0.0,Frigidaire 318228301 Light Lens Cover,Frigidaire,Parts & Accessories,Appliances,,5.0,3,https://m.media-amazon.com/images/I/71bqR8JpvxL._AC_SL1480_.jpg
B00PU1EDH0,0.4290509332116738,0.0,GENUINE Frigidaire 316467202 Range/Stove/Oven Conversion Kit,Frigidaire,Parts & Accessories,Tools & Home Improvement,,1.0,1,https://m.media-amazon.com/images/I/711JH-rj9pL._AC_SL1251_.jpg
B00PU1MDUE,0.4290509332116738,0.0,GENUINE Frigidaire 297183702 Freezer Shelf Divider,Frigidaire,Parts & Accessories,Tools & Home Improvement,24.55,3.0,1,https://m.media-amazon.com/images/I/71NknsIBM+L._AC_SL1500_.jpg
B00QZV8T5G,0.4290509332116738,0.0,GE WJ12X10072 Series Control KNOB AS,Ge,Knobs,Tools & Home Improvement,,3.1,4,https://m.media-amazon.com/images/I/71V-PFtMvkL._AC_SL1500_.jpg
B00SKJPSU0,0.4290509332116738,0.0,"Frigidaire Gallery 30 Inch Gas, White 5-Burner Range with Liquid Propane Conversion Kit, FGGC3047QW Cooktop",Frigidaire,Cooktops,Appliances,,2.3,2,https://m.media-amazon.com/images/I/61k8PAWMtaL._AC_SL1000_.jpg
B00TYLURD6,0.4290509332116738,0.0,"Summit WNL03P Gas Cooktops, White",Summit,Cooktops,Appliances,,1.0,1,https://m.media-amazon.com/images/I/61CyxPZw7LL._AC_SL1500_.jpg
B00U0JWT7I,0.4290509332116738,0.0,Samsung DC97-16962A Washer Detergent Body,Samsung,Replacement Parts,Tools & Home Improvement,45.9,4.5,4,https://m.media-amazon.com/images/I/71bWhlqUMmL._AC_SL1500_.jpg
B00VXO6JHU,0.4290509332116738,0.0,KitchenAid W10304408 Dishwasher Dispenser Assembly,Kitchenaid,Parts & Accessories,Tools & Home Improvement,,3.7,6,https://m.media-amazon.com/images/I/71OfaiVAltL._AC_SL1500_.jpg
B00W46EMHK,0.4290509332116738,0.0,"LAMBRO 244 Aluminum Duct Connector, 4\", Stainless Steel",Lambro,Vents,Appliances,8.29,4.0,4,https://m.media-amazon.com/images/I/51oU1qsw2iL._AC_SL1000_.jpg
B00YD2IKE4,0.4290509332116738,0.0,2-Pack Replacement for MFI2266AEB Refrigerator Water Filter - Compatible with Maytag UKF8001 Fridge Water Filter Cartridge,Upstart Battery,Water Filters,Amazon Home,21.99,5.0,3,https://m.media-amazon.com/images/I/714lNOKxXHL._AC_SL1500_.jpg
B00YD2Q2OE,0.4290509332116738,0.0,2-Pack Replacement for Amana ARS2464BW Refrigerator Water Filter - Compatible with Amana UKF8001AXX Fridge Water Filter Cartridge,Upstart Battery,Water Filters,Appliances,21.99,3.4,5,https://m.media-amazon.com/images/I/714lNOKxXHL._AC_SL1500_.jpg
B00YD339FI,0.4290509332116738,0.0,"2-Pack Replacement for KitchenAid KSRA25CNSS01 Refrigerator Water Filter - Compatible with KitchenAid 4396508, 4396509, 4396510 Fridge Water Filter Cartridge",Upstart Battery,Water Filters,,22.99,5.0,3,https://m.media-amazon.com/images/I/71uVcNOR7CL._AC_SL1500_.jpg
B00YD37F3A,0.4290509332116738,0.0,"2-Pack Replacement for Frigidaire GLRT188WDSB Refrigerator Water Filter - Compatible with Frigidaire WF1CB, WFCB Fridge Water Filter Cartridge",Upstart Battery,Water Filters,Appliances,11.99,4.0,1,https://m.media-amazon.com/images/I/71yEFvr1BZL._AC_SL1500_.jpg
B00YD37H4M,0.4290509332116738,0.0,"2-Pack Replacement for Frigidaire FRS6LR5EW3 Refrigerator Water Filter - Compatible with Frigidaire WF1CB, WFCB Fridge Water Filter Cartridge",Upstart Battery,Water Filters,Amazon Home,11.99,5.0,8,https://m.media-amazon.com/images/I/71yEFvr1BZL._AC_SL1500_.jpg
B00YD3GOD2,0.4290509332116738,0.0,5-Pack Replacement for Whirlpool GX5SHTXTQ00 Refrigerator Water Filter - Compatible with Whirlpool 4396395 Fridge Water Filter Cartridge,Upstart Battery,Water Filters,Amazon Home,52.99,5.0,1,https://m.media-amazon.com/images/I/71o3hDEXJPL._AC_SL1500_.jpg
B00YD3ITZI,0.4290509332116738,0.0,6-Pack Replacement for Whirlpool GI6SARXXF02 Refrigerator Water Filter - Compatible with Whirlpool 4396395 Fridge Water Filter Cartridge,Upstart Battery,Water Filters,Tools & Home Improvement,58.99,1.0,1,https://m.media-amazon.com/images/I/61a+nimD-tL._AC_SL1500_.jpg
B00YD3LIN8,0.4290509332116738,0.0,"Replacement for LG LFX21960ST Refrigerator Water Filter - Compatible with LG LT600P, 5231JA2006A, 5231JA2006B Fridge Water Filter Cartridge",Upstart Battery,Water Filters,Tools & Home Improvement,19.99,5.0,7,https://m.media-amazon.com/images/I/61EF3ldLEKL._AC_SL1500_.jpg
B00YD3LOFK,0.4290509332116738,0.0,Replacement for Whirlpool GI5SVAXVB01 Refrigerator Water Filter - Compatible with Whirlpool 4396395 Fridge Water Filter Cartridge,Upstart Battery,Water Filters,,10.99,4.1,3,https://m.media-amazon.com/images/I/71HvJ8ww1lL._AC_SL1500_.jpg
B00YH2XEE6,0.4290509332116738,0.0,GENUINE Frigidaire 154887103 Dishwasher Lower Dishrack Assembly,Frigidaire,Parts & Accessories,Tools & Home Improvement,,5.0,2,https://m.media-amazon.com/images/I/71kIi9whZ+L._AC_SL1500_.jpg
B011OA0E0A,0.4290509332116738,0.0,LG 3300W0A045A,Lg,Parts & Accessories,,,4.0,10,https://m.media-amazon.com/images/I/41grruhvMDL._AC_SL1200_.jpg
B011OYCRZG,0.4290509332116738,0.0,Samsung DG32-00002B Sensor-Thermistor,Samsung,Oven Parts & Accessories,Tools & Home Improvement,50.0,4.4,266,https://m.media-amazon.com/images/I/616K6xQ4kXL._AC_SL1500_.jpg
B013XZ7FZG,0.4290509332116738,0.0,Landshark Lager Beverage Cooler,Unknown,Beverage Refrigerators,Amazon Home,6.99,5.0,10,https://m.media-amazon.com/images/I/91RuEeiDr5L._AC_SL1500_.jpg
B0156N8PF2,0.4290509332116738,0.0,Whirlpool 814362 Knob Set,Whirlpool,Knobs,Tools & Home Improvement,,4.0,68,https://m.media-amazon.com/images/I/81FMcuRMHAL._AC_SL1500_.jpg
B0156NIJEE,0.4290509332116738,0.0,FRIGIDAIRE 134728400 Bellows Kit,Frigidaire,Washer Parts & Accessories,Tools & Home Improvement,,4.4,8,https://m.media-amazon.com/images/I/81UEnkMFfXL._AC_SL1500_.jpg
B0158XWOIO,0.4290509332116738,0.0,"Ivation Portable Ice Maker w/Easy-Touch Buttons for Digital Operation - 2 Selectable Cube Sizes - Yield Up To 26.5 Pounds of Ice Daily,Black",Ivation,Ice Makers,Amazon Home,,3.4,35,https://m.media-amazon.com/images/I/71zDTeKxXmL._AC_SL1500_.jpg
B018TCGNGU,0.4290509332116738,0.0,Golden Vantage 30 in. Convertible Kitchen Wall Mount Range Hood in Stainless Steel with LEDs and Touch Controls,Golden Vantage,Range Hoods,Appliances,,3.7,22,https://m.media-amazon.com/images/I/71bEr6ol7LL._AC_SL1500_.jpg
